"b_player_position_MF2","b_player_position_MF3","b_player_position_MF4","b_player_position_MF5","b_player_position_MF6","b_player_position_ST2","b_player_position_ST3","b_player_position_ST4","b_player_position_ST5","b_player_position_ST6","b_foot_R2","b_foot_R3","b_foot_R4","b_foot_R5","b_foot_R6","b_greak_gk_yes2","b_greak_gk_yes3","b_greak_gk_yes4","b_greak_gk_yes5","b_greak_gk_yes6","b_location_A2","b_location_A3","b_location_A4","b_location_A5","b_location_A6","b_location_H2","b_location_H3","b_location_H4","b_location_H5","b_location_H6","b_round_Final2","b_round_Final3","b_round_Final4","b_round_Final5","b_round_Final6","b_round_Group2","b_round_Group3","b_round_Group4","b_round_Group5","b_round_Group6","b_round_KO2","b_round_KO3","b_round_KO4","b_round_KO5","b_round_KO6","b_round_match_place_32","b_round_match_place_33","b_round_match_place_34","b_round_match_place_35","b_round_match_place_36","b_round_Quarter-Final2","b_round_Quarter-Final3","b_round_Quarter-Final4","b_round_Quarter-Final5","b_round_Quarter-Final6","b_round_Semi-Final2","b_round_Semi-Final3","b_round_Semi-Final4","b_round_Semi-Final5","b_round_Semi-Final6","b_competition_grouped_Copa_America2","b_competition_grouped_Copa_America3","b_competition_grouped_Copa_America4","b_competition_grouped_Copa_America5","b_competition_grouped_Copa_America6","b_competition_grouped_Cup2","b_competition_grouped_Cup3","b_competition_grouped_Cup4","b_competition_grouped_Cup5","b_competition_grouped_Cup6","b_competition_grouped_EL2","b_competition_grouped_EL3","b_competition_grouped_EL4","b_competition_grouped_EL5","b_competition_grouped_EL6","b_competition_grouped_EM2","b_competition_grouped_EM3","b_competition_grouped_EM4","b_competition_grouped_EM5","b_competition_grouped_EM6","b_competition_grouped_League2","b_competition_grouped_League3","b_competition_grouped_League4","b_competition_grouped_League5","b_competition_grouped_League6","b_competition_grouped_NL2","b_competition_grouped_NL3","b_competition_grouped_NL4","b_competition_grouped_NL5","b_competition_grouped_NL6","b_competition_grouped_Qualification2","b_competition_grouped_Qualification3","b_competition_grouped_Qualification4","b_competition_grouped_Qualification5","b_competition_grouped_Qualification6","b_competition_grouped_UCL2","b_competition_grouped_UCL3","b_competition_grouped_UCL4","b_competition_grouped_UCL5","b_competition_grouped_UCL6","b_competition_grouped_WM2","b_competition_grouped_WM3","b_competition_grouped_WM4","b_competition_grouped_WM5","b_competition_grouped_WM6","b_competition_grouped_WMCUP2","b_competition_grouped_WMCUP3","b_competition_grouped_WMCUP4","b_competition_grouped_WMCUP5","b_competition_grouped_WMCUP6","b_Importantness_Game_22","b_Importantness_Game_23","b_Importantness_Game_24","b_Importantness_Game_25","b_Importantness_Game_26","b_Importantness_Game_32","b_Importantness_Game_33","b_Importantness_Game_34","b_Importantness_Game_35","b_Importantness_Game_36","b_Importantness_Game_42","b_Importantness_Game_43","b_Importantness_Game_44","b_Importantness_Game_45","b_Importantness_Game_46","b_Importantness_Game_52","b_Importantness_Game_53","b_Importantness_Game_54","b_Importantness_Game_55","b_Importantness_Game_56","b_Penalty_type_Ingame2","b_Penalty_type_Ingame3","b_Penalty_type_Ingame4","b_Penalty_type_Ingame5","b_Penalty_type_Ingame6","b_asc_TC","b_asc_TR","b_asc_BL","b_asc_BC","b_asc_BR","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4224.96882843975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4224.96882843975
-0.0257066666381434,-0.0189866666914895,0.0395733333425596,-0.0193066665087827,0.0344533330644481,-0.0514666669187136,-0.0357866668491624,0.101813333167229,-0.0457066667149775,0.0678933333256282,-0.059039999905508,-0.0535999998101033,0.130720000015572,-0.0558399999863468,0.0718399998731911,-0.0129600000218488,-0.00943999999435619,0.0228799998876639,-0.0107199998456053,0.0212799999280833,-0.0283733333344571,-0.0226133334217593,0.0538666665670462,-0.0238933335640468,0.0417066665249877,-0.0399466668022797,-0.0281066665775143,0.0784533334081061,-0.0386666669510305,0.0560533331008628,-0.00415999995311722,-0.00255999999353662,0.00735999987227843,-0.00448000006144867,0.00575999991269782,-0.0273599999491125,-0.00975999981164933,0.0391999998828396,-0.0190400000428781,0.0260800000978634,-5.33333513885737e-05,-5.33333513885737e-05,0.000266666756942868,-5.33333513885737e-05,-5.33333513885737e-05,-0.000160000054165721,0.000160000054165721,0.000160000054165721,0.000160000054165721,-0.000160000054165721,-0.00666666659526527,-0.00538666674401611,0.0112533333594911,-0.00666666659526527,0.00933333329157904,-0.00202666677068919,-0.00138666655402631,0.00789333309512586,-0.00394666683860123,0.0018133333651349,-0.00117333343951032,0.000746666628401727,0.000106666702777147,-0.000853333331178874,0.00170666666235775,-0.0131200000760146,-0.00735999987227843,0.0207999997655861,-0.0131200000760146,0.0163199999951758,-0.00426666665589437,-0.00234666658798233,0.00917333323741332,-0.00266666669631377,0.0018133333651349,-0.00544000009540469,-0.0031999999191612,0.00959999975748361,-0.00544000009540469,0.00544000009540469,-0.0406399997882545,-0.0361600000178442,0.0841599999694154,-0.0384000001940876,0.0668799999402836,-0.000639999925624579,-0.000319999817293137,0.00128000014228746,-0.000639999925624579,0.000639999925624579,-0.0039999998989515,-0.000480000162497163,0.00688000000081957,-0.00303999986499548,0.00335999997332692,-0.00474666681839153,-0.00378666649339721,0.00837333354866132,-0.00442666671006009,0.00965333339991048,-0.00767999998060987,-0.00255999999353662,0.00991999986581505,-0.00384000013582409,0.0047999998787418,-0.000106666702777147,-0.000106666702777147,0.000533333513885737,-0.000106666702777147,-0.000106666702777147,-0.00197333341930062,-0.00293333316221833,0.00474666652735323,-0.00325333327054978,0.00634666648693383,-0.0587733334396035,-0.0405333330854774,0.106026666471735,-0.049493333499413,0.0820266664959491,-0.0174933334346861,-0.0098133334540762,0.0327466666931287,-0.0152533335494809,0.0180266666575335,-0.00362666673026979,-0.00234666658798233,0.00757333327783272,-0.00458666676422581,0.00405333325034008,-0.0626133332843893,-0.0510933334589936,0.12554666667711,-0.0590933335479349,0.0954666666802951,-0.0835200000437908,-0.0579200001084246,0.155199999862816,-0.0742400001036004,0.111999999789987,-3733.15098582533
-0.0436820180319912,-0.021005254278793,0.025619725977796,-0.0126543135735907,0.080825793149828,-0.0505093684774597,0.00495519853402504,0.100650329969478,-0.0304709713177959,0.115943325429891,-0.039485273710999,-0.0541563062766309,0.163375021332925,-0.039015677164919,0.0777983142160318,-0.0171184644232154,-0.00565644202135186,0.0198417974468451,-0.00738840487647277,0.0593309942087454,-0.0277220503629124,-0.0144029527820655,0.0455833607635674,-0.00982479085275023,0.0877909440778471,-0.0301917570737449,0.00945395859438037,0.0582376929572128,-0.0341131238113051,0.0985711262712356,-0.0126441739950347,-0.00532000798557096,0.021184929950417,-0.0154192712185368,0.0210352908925796,-0.0478043984396449,0.0370776915725947,0.0116281682548886,-0.00620833191177864,0.0273353274532895,-0.000146926421170527,-0.000174826414385017,0.00126574820629153,-0.000156034897038319,-0.000517299737241916,-0.000520441174561047,0.00134615773744102,0.000120462962644057,0.00139139403977219,-0.00148584027576373,-0.0172915656136694,-0.0138162579292124,0.024714699971548,-0.0189207839923903,0.0312940414056829,0.000523403663007027,0.00217283056041851,0.02333994316486,-0.0118617594566784,-0.00314972720341765,-0.00439403705742655,0.00672095078054915,-0.00439896548416082,-0.00266150255972262,0.00730213932510716,-0.0216965134498874,0.00244125496413462,0.0163586422780042,-0.0257994824515301,0.0346181080020373,-0.0132971102076773,-0.00383695321873661,0.0313097545202021,-0.00447624239699272,-0.0028014437871848,-0.0151262031456197,-0.00496836473452888,0.0247262623293597,-0.0164371658735036,0.013525502283901,-0.0178038123302616,-0.0217214357549275,0.0572676296696636,-0.0164380233913141,0.141600376211821,-0.00199488136230829,-0.000386804756675544,0.00417933623910911,-0.00212397202522984,0.00175416253522543,-0.0048821347308508,0.0131238740836029,0.004001825681497,-0.000371741666278863,-0.00124808327667398,0.00167878886455848,0.00230351460248863,-0.00819523039082876,0.00162312348441186,0.0242683836919228,-0.0199417112864617,0.00572681598415152,0.0101317484522703,0.00106150866080956,0.000543559406184291,-0.000331290893188656,-0.000380923696399266,0.00261065088017224,-0.000347941213923839,-0.000991092238758075,0.00246346746744324,-0.00562993780322967,0.00102117909208061,-0.00613357311465595,0.0220161041642304,-0.0539477064463559,0.0115108407435914,0.0489095703405805,-0.0157278914979143,0.151564858290728,-0.0382391959042383,-0.00407785698819981,0.0692528758425712,-0.0293533387846146,0.0350612159635131,-0.00820608270909295,-0.00294821566844124,0.0200643191713958,-0.0149084194160941,0.00940000728619942,-0.0381094894412461,-0.018724653512444,0.0896510425417023,-0.0364964496659171,0.188650954930477,-0.101801952138061,-0.00988178298410309,0.152365291037745,-0.0703480848969215,0.220453293892338,-3726.57045878959
-0.0731944439895536,-0.0279647722286369,0.0217355374777517,0.00468369232105208,0.134648591336025,-0.0334144111938439,0.0811462944788622,0.163747839035629,0.00832819709945239,0.117481317281632,0.0211730912911831,-0.0647347985864854,0.30532191637695,0.00465204053143842,-0.0274228025546425,-0.0210912555239694,0.00097706337885434,0.0261216036144643,0.00217233259027357,0.115508975559102,-0.0172893915335918,-0.000842463247471822,0.0649343203419969,0.0229575895152487,0.127313812660309,0.00211370965858601,0.0801454601166362,0.0719361003385781,-0.0191257154354929,0.105535245611036,-0.0291500511476749,-0.0112621725698433,0.051062353029505,-0.0375567812172049,0.0492238265526311,-0.0822289582146582,0.128344632700832,-0.0195874349294027,0.023212627976703,-0.00964929894578168,-0.000332812223152476,-0.000436979560722837,0.00340478358639194,-0.000365100198314362,-0.00155560680922647,-0.00125195801604966,0.00383953742307224,0.000135048217474177,0.0040087119963032,-0.00445571716495908,-0.0370155190445545,-0.0316227076854333,0.0539892071356039,-0.0430457396538773,0.0702610026063803,0.00701826384481086,0.00941206754315613,0.0572851207175493,-0.0278234390578329,-0.0176521304571015,-0.0109322030675732,0.0192358553472689,-0.0134725254801656,-0.00635834600933718,0.0181704571989988,-0.034968991163308,0.020156956223353,0.0179885463184682,-0.0504600298418342,0.0535809870584299,-0.0313676388550532,-0.00745198950729978,0.0801012009540187,-0.00787111919942592,-0.0165682827877278,-0.0335668985237565,-0.00898258595264931,0.0576741685291942,-0.0384687471580777,0.0251051031116599,0.0419160639109306,0.0033201634566742,0.0655971063020448,0.0348960990692984,0.203032608757866,-0.00473337601123422,-0.000631091040005488,0.0107411519510664,-0.00521890903653112,0.00345567501537489,-0.00558221105016149,0.0405484882260057,0.00307535024460769,0.00551607279738597,-0.0177434783323394,0.0172780314210455,0.0135107218203044,-0.0356146884226774,0.0151229894976079,0.0439722270756333,-0.0431283693692843,0.021966806614844,0.0133898906937067,0.0124129727862045,-0.0158227575697902,-0.000784869297176267,-0.000967965896958246,0.00703840972035652,-0.000843600263162089,-0.00295296954047395,0.0127336645103414,-0.0117847890463484,-0.00365666145966826,-0.0117594152829172,0.0497723727266031,-0.0271719857716701,0.109845348931702,0.0135042580261901,0.061091006794829,0.177060494898581,-0.0752698461770451,0.00657872788036375,0.152881127404105,-0.0552037432309787,0.0492910949053167,-0.0164777939204892,-0.00434698247798531,0.0471821565796228,-0.0357576781494389,0.0165036777258417,0.0328915429019714,0.0382981176245676,0.104956167777968,0.0189963966695675,0.249142908930757,-0.11437209954798,0.0777502045779042,0.243201756459077,-0.0510801367027721,0.294781069285349,-3692.11001742392
-0.0848629570376552,-0.0581916230570755,0.00315741329632491,0.0200142738693906,0.171983025235019,0.00480473778327594,0.0788733687884934,0.196042528180161,0.037555465513126,0.13019208315582,0.113226887338138,-0.154439216553973,0.377274596986481,0.0367336080820495,-0.108698600636739,-0.0137340609431574,-0.003976436404065,0.0154053802861878,0.0151224449992045,0.164074488931235,0.00810933957485494,-0.0198471281306301,0.0766220351547527,0.0464918342196058,0.153144228379346,0.0486975377738945,0.0822326436004193,0.0789093402194187,-0.0125055949605493,0.113115414174055,-0.0413689498141385,-0.0180142362543581,0.0697848629114756,-0.0567716141828167,0.0770475858333176,-0.0974373827931719,0.165039326029828,-0.0633563810688033,0.0453697476446,-0.0297450902748585,-0.00049841685482826,-0.000744713346133259,0.00548786988967123,-0.000563398078220273,-0.00257905776823983,-0.00194846320150397,0.00628980409248627,9.95477092602216e-05,0.00669205994746391,-0.00755830307296282,-0.048035206890776,-0.0498675689909485,0.0592277024879093,-0.0615259331289892,0.109385550946588,0.0166695898939369,0.0148647874929113,0.0821850119020681,-0.0419759574425501,-0.0310037723335361,-0.0168356538553094,0.0312348527716605,-0.023707827432883,-0.00992326046406921,0.0290265458703835,-0.0359629356207489,0.0164542408446391,0.00373357905799582,-0.0737778051742246,0.075865666168919,-0.0472471964159955,-0.0146212274067064,0.123557977159326,-0.0110481611466213,-0.0281254459468715,-0.0457475851782258,-0.0150080594968298,0.0743157973259757,-0.0571178117457925,0.037818342477877,0.11079139379424,-0.0218633852770929,0.0797891731399418,0.0716974796570231,0.239841153595368,-0.00731845555846428,-0.00162644371238731,0.0173580215864036,-0.0085017867647488,0.00528585835079027,-0.00438244041221678,0.058435165705665,0.00269909214103965,0.00942782498332252,-0.0309607686919017,0.037099110458472,0.0122253415793926,-0.0647108008711531,0.0273972781101436,0.0653376858222899,-0.0584561310988656,0.0300640301428048,-0.00108259671356626,0.0252797472364224,-0.0257389453004034,-0.00120579634031249,-0.00161985673060678,0.0113274021761234,-0.00132139865848029,-0.00485955796664254,0.0245786222925724,-0.0216492394802621,-0.0106103178664758,-0.0175264090604672,0.0773284616557764,0.0187482038291731,0.11401693321387,-0.0073438173656891,0.113508173499025,0.190751706813378,-0.0924948812365385,0.00715661938921048,0.185141095964963,-0.070558702870315,0.0683760641212136,-0.0205836618029104,-0.00655941810289033,0.0616480127646985,-0.0538981977446594,0.0243543911995458,0.129127338884206,0.00088869444168909,0.111142244129736,0.0556186182618147,0.295077570958887,-0.0818206521249739,0.0549125705199159,0.280803896635821,-0.0431868942860874,0.36298220026129,-3680.21272380928
-0.155242812513965,-0.101342803498344,-0.0917781408955983,0.0321005368639101,0.192871383647021,-0.0335437653206785,0.123259656832008,0.200323910670515,0.0319185169494259,0.16311736943316,0.239564621035978,-0.338421926312561,0.369855511366592,0.0105685727664371,-0.338862568697444,0.0035687187596679,0.0156992762253637,-0.0709592015288307,0.0593241616531223,0.266387937420157,0.0202103534498498,-0.0193209718186214,0.104407849117518,0.0482545445879369,0.151969625216175,0.0528177571956745,0.115820483189741,0.0955876333855116,-0.0765532204124747,0.093889019380773,-0.0756690609848244,-0.0261599142948908,0.0896839740506832,-0.111031377395998,0.161787947017364,-0.178089301524383,0.244305340961297,-0.231105590373216,0.0481334002752085,-0.0740226207926042,-0.0011446476758436,-0.00174106224355401,0.0123936314217724,-0.00122956359315567,-0.00606577505081887,-0.0046389582920994,0.0151580454332925,-0.000114068177036454,0.0160073789593584,-0.0188856517583154,-0.0682302109962786,-0.0828857488511873,-0.0128069431575798,-0.104470112744877,0.226611616642852,0.05034598816442,0.0446148408602349,0.130102969362126,-0.0842776046955518,-0.0759743159048867,-0.0366705654805249,0.0741281854185437,-0.0626116644417052,-0.0221917747489946,0.0643203591598421,-0.0398403356399531,0.0013061350840074,-0.0942167453573661,-0.162504205361225,0.136566093603369,-0.10302603237427,-0.0348165095253091,0.248049941141691,-0.0240155792501545,-0.0608871219731552,-0.0762900984019556,-0.0187967075905842,0.0685876678417313,-0.109830974353453,0.0753480154700129,0.151597737794739,0.00180284188970498,0.162395486680338,0.0826828343978487,0.235389239951249,-0.0174311140257901,-0.00517504505787314,0.040627208149407,-0.0210276605998636,0.0113055484423529,-0.0109924791794054,0.110096963017949,0.00622721702408904,0.0075020309086586,-0.067019416110147,0.092794780616916,0.00275225679833168,-0.159695508581401,0.0542203839144283,0.129935493767323,-0.101550513717778,0.0618860715526387,-0.112758955593793,0.0655351970974661,-0.0445064088344501,-0.00282008538588992,-0.00366505286916747,0.0253810822264095,-0.00293112017247538,-0.0111868438652575,0.0560437723203396,-0.0493915294203128,-0.0401389096951928,-0.0407398310897207,0.165009022385377,-0.0444419331659074,0.175139211742084,0.0105535138705325,0.105320669990577,0.133219210739838,-0.127070911696026,0.0591199667995779,0.106355311810127,-0.0930912993610845,0.116324375061771,-0.0299985566045211,0.00298294838410704,0.0582670827330465,-0.105578965253167,0.0483210517991205,0.224317426778958,-0.0296756377160868,0.132124383359599,0.0131966926146903,0.318254813378889,-0.175810691983474,0.0991777593026964,0.24492888763972,-0.168076364213222,0.464750015686987,-3664.55150411623
-0.195249898868883,-0.123186237983722,-0.118114614202768,0.0482572704902877,0.182705074512196,-0.0731310991795537,0.126457654099995,0.191872250489004,0.062350254214804,0.177721713216009,0.259728738470541,-0.431619896959963,0.357330998844134,0.0289303407034202,-0.429756932654847,0.00950515634761353,0.0241023934246445,-0.0941185883322681,0.0885537390470654,0.287526657246349,0.0142401404460442,-0.0209830238770443,0.115209817227002,0.0629602743793362,0.145169938626263,0.033608024990581,0.115373977419149,0.100354958564154,-0.0783564513308659,0.0859696864818951,-0.0903266305139571,-0.0284948761934058,0.100518091430063,-0.131974038333183,0.191699276714695,-0.219085339274953,0.252763096794382,-0.273802241735413,0.0571753593046873,-0.103848098891385,-0.00147258247455866,-0.00221868636883469,0.0156622339482841,-0.00151786248649093,-0.00772747739552887,-0.00594645434561198,0.0193347744459241,-0.000122759191190708,0.0204576638099433,-0.0243559783044204,-0.0760798824188029,-0.0965379305408753,-0.0363492450092784,-0.118919118185894,0.261639893092992,0.0652697656581487,0.0587747070761079,0.151557246958482,-0.100630454032812,-0.0993603205526533,-0.045676080483096,0.0938805750942498,-0.0799759196156442,-0.0273740796578516,0.079402832665951,-0.0417234009989452,-0.0144887007515711,-0.123089328791031,-0.194240119725264,0.147457964662211,-0.128670865067302,-0.0445663263147778,0.302614559389926,-0.0278768079274469,-0.0752307035933684,-0.089376843835308,-0.0207344628163988,0.0710997269092364,-0.13028765244887,0.0822017198448092,0.143275025685308,0.0153502602462763,0.166941243187556,0.114190917801757,0.248009142970346,-0.022363239585317,-0.00698688075626058,0.0519441178766142,-0.026661087098692,0.0137650249220675,-0.0151905858630284,0.129008922711265,0.0101528323387734,0.00799117641806377,-0.081283109667893,0.116097631277909,-0.00589997672988572,-0.192508980555838,0.0694072058330025,0.151993933056606,-0.120965677435721,0.0706208392962328,-0.152402679432651,0.0850771134227324,-0.0595126015738536,-0.00362707142760116,-0.00461280961891065,0.0319457494401085,-0.00363350964088281,-0.014151881639242,0.0686616273844206,-0.0619722678752172,-0.0518619160094141,-0.0491161204932815,0.202274948294726,-0.102059183707629,0.182292439250326,0.00816031696626865,0.130627278543167,0.122931801478971,-0.142542552850062,0.0800109509537901,0.0925503484122305,-0.0917910262621999,0.105397177757407,-0.0339005306586028,0.00912673690707706,0.0544156537012107,-0.12508343279196,0.0539433884488195,0.234673104637243,-0.0577283623792813,0.133281044267094,0.0311696812416831,0.327448383592143,-0.249724698476116,0.0973836958546903,0.239752677440843,-0.177211778880029,0.48570268004745,-3657.01667790454
-0.31783252273293,-0.181752188593688,-0.140857573122647,0.0539711364295907,0.0900829250698433,-0.143069005381845,0.146159598483301,0.135370625585605,0.119177249102971,0.217192861073161,0.385818447772392,-0.732772164638206,0.280265314215165,-0.0506962757692729,-0.670028786443256,0.0603936046269718,0.0725458126280004,-0.0926967284155467,0.193150597853523,0.253824287610292,0.0372325632666138,0.0101403843743942,0.156116213690594,0.0532747024406081,0.109021195620707,0.017408206742344,0.113811231046397,0.11227172631088,-0.128729312711493,0.0530021101930629,-0.136841752193681,-0.0266293454069822,0.153783886369756,-0.203805744943208,0.266892127750477,-0.32628337730533,0.209396839716887,-0.273410653639699,0.00867798061280365,-0.236171120964663,-0.00285401236076959,-0.00419368788205727,0.0293060967643097,-0.00273724117066167,-0.0146540775941673,-0.0112502217453619,0.0368389252911669,0.000393893201345187,0.0387896615818159,-0.0477232759414607,-0.0904252685589239,-0.138312335127766,-0.0748695406417355,-0.168928128813666,0.313922324503885,0.129451101198082,0.121739252083734,0.233120940569557,-0.159452821958665,-0.201711106418765,-0.0795325191536805,0.174466507200877,-0.146597150444933,-0.0482999506999557,0.13438825710781,-0.0163416371029972,-0.0946025890851263,-0.158338498752345,-0.323320525531006,0.118953196071488,-0.223113850929653,-0.0796044888086549,0.502422592380619,-0.0431869612260335,-0.123770340595648,-0.128410420314957,-0.0243496212351033,0.109604586375718,-0.208283415523149,0.0643653090095136,0.164156921613495,0.147082709196859,0.0364848566536031,0.170096831354131,0.361648841416464,-0.0423078407832597,-0.0140995889904088,0.100468484244755,-0.0503499741851419,0.0221513271971529,-0.0236680186795416,0.190717335219723,0.0357423438786491,-0.0027070657174598,-0.122864251946601,0.217925854145388,-0.0461770466394718,-0.267149200536975,0.113194695860479,0.206032672893482,-0.181797089707164,0.0861024808415744,-0.244240280271409,0.134982310757636,-0.137972473363773,-0.00701529062574473,-0.00836215008474298,0.0589118578716484,-0.00652786000149744,-0.0263008820019086,0.12052886954891,-0.105523148451709,-0.0869120343964418,-0.0830056579959975,0.333976163380892,-0.235323100786094,0.219222089941528,-0.0451379399099747,0.094397496319991,0.173765516763427,-0.169457137839707,0.166530768376991,0.163392938162211,-0.0884278311034092,-0.0776315926947341,-0.0390324533043272,0.0470891378252559,0.0267975367997658,-0.191199540850623,0.0514959437486586,0.372176619464515,-0.121228869695831,0.113857822508711,-0.0206333573532627,0.368395191918003,-0.402791619742768,0.122840784657779,0.301600603520017,-0.341870512642413,0.476995990795452,-3646.83734681912
-0.403261539188616,-0.194434042415601,-0.190589800989346,0.0726117709524169,0.10755569277844,-0.166982215884309,0.158693900187585,0.156300261358896,0.222388109284218,0.192837861799141,0.442440318807863,-0.874219688914181,0.13659491800704,-0.0981737795490932,-0.611800638886256,0.104874764274219,0.115894137716802,-0.0485574134021329,0.282802219622564,0.216257820773288,0.0665041753960389,0.0648690793419397,0.192663362619771,0.065617985810612,0.0913818680992359,0.0263608028325143,0.117910331797903,0.166052012227881,-0.107838219588832,0.00187985970182585,-0.165819666975596,-0.0141157512596005,0.176541144950004,-0.244599826574971,0.320407641460262,-0.375905040640963,0.143650640736762,-0.266429265986625,-0.0294000595812297,-0.212371267513609,-0.00418102371267012,-0.00590636579525008,0.0409209093169417,-0.00378141291497188,-0.0202395845382006,-0.0159130413799502,0.0522020596535345,0.0013708754877903,0.0548294933647444,-0.0684905271243087,-0.0946167983291863,-0.164471897376926,-0.112827800967595,-0.196676273284569,0.362633982595038,0.180293503129725,0.179533574682608,0.268787072373685,-0.193761398508824,-0.260872516098272,-0.105327677025648,0.241920045241602,-0.201848543787245,-0.064005192033164,0.17862513522296,0.0228564703843426,-0.15804919234272,-0.206897301057544,-0.38941479179724,0.128606193979823,-0.290376456286462,-0.0981555221212425,0.612544202158466,-0.0438625300336501,-0.135135935636039,-0.151268657058885,-0.0240566761861441,0.117187648632157,-0.259450749464697,0.0683161003113512,0.193590286651482,0.287950236861352,0.0116455018869346,0.25212563633638,0.346599452163931,-0.059667731382579,-0.0188876774307837,0.141731962140143,-0.0695620795039307,0.0289569625761653,-0.023735987663914,0.232825762999485,0.0487309164971433,-0.00872436448618324,-0.131117487849147,0.29507899368121,-0.0754512683941902,-0.298697207498945,0.148127903791977,0.253042905689765,-0.218955863503778,0.0814948053628769,-0.301593705880814,0.158222921034575,-0.151900505823191,-0.0101578158430498,-0.0113718329538502,0.0816094490927065,-0.0088917100638641,-0.0361406982619459,0.156744651407831,-0.130535205005504,-0.10162769203098,-0.102823036344139,0.425240115026027,-0.287971950013606,0.259175936716598,-0.0139525784621509,0.10407246556411,0.195081030375556,-0.185000265844374,0.232549631907279,0.199789100144575,-0.0674109733493367,-0.145610733318618,-0.0363056250153811,0.0917897335328186,-0.0367396998276244,-0.224714866335111,0.0542652826241152,0.505858884600031,-0.137313696348965,0.171321249207954,-0.0097102030426129,0.371251200955814,-0.469892126510749,0.173808084885994,0.378117371227856,-0.387932004398446,0.520721480240541,-3633.72767101029
